"time_period","time_identifier","geographic_level","country_code","country_name","age","breakdown_topic","breakdown","achievement","number","percentage"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 EM GCSE OTHL","317346","70.47654158"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 with EM","293913","65.27251569"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Engineering FSQ","x","x"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Maths FSQ","x","x"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","State sector cohort","109923","x"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2","32583","29.64165825"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 3","x","x"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Engineering GCSE AC","37423","34.04474041"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Engineering GCSE OTHL","37988","34.55873657"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Maths GCSE AC","37793","34.38133967"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Maths GCSE OTHL","38125","34.68336927"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 EM GCSE AC","26686","24.2769939"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 EM GCSE OTHL","27009","24.57083595"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 with EM","21899","19.92212731"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Engineering FSQ","x","x"
201617,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Maths FSQ","x","x"
201617,"Academic year","National","E92000001","England","16","Total","Total","State sector cohort","560209","x"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2","359106","64.10214759"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 3","x","x"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Engineering GCSE AC","394850","70.48262345"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Engineering GCSE OTHL","396326","70.74609655"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Maths GCSE AC","388351","69.3225207"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Maths GCSE OTHL","389176","69.46978717"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 EM GCSE AC","343221","61.26659872"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 EM GCSE OTHL","344355","61.46902317"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 with EM","315812","56.37396043"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Engineering FSQ","1267","0.226165592"
201617,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Maths FSQ","593","0.105853351"
201617,"Academic year","National","E92000001","England","17","Sex","Female","State sector cohort","274479","x"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2","214609","78.18776664"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 3","69179","25.20374965"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Engineering GCSE AC","221536","80.71145698"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Engineering GCSE OTHL","226393","82.48099126"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Maths GCSE AC","199867","72.81686395"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Maths GCSE OTHL","202648","73.83005622"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 EM GCSE AC","190910","69.55359062"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 EM GCSE OTHL","194329","70.79922326"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 with EM","183559","66.87542581"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Engineering FSQ","x","x"
201617,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Maths FSQ","x","x"
201617,"Academic year","National","E92000001","England","17","Sex","Male","State sector cohort","285730","x"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2","193330","67.6617786"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 3","49986","17.49413782"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Engineering GCSE AC","193247","67.6327302"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Engineering GCSE OTHL","201908","70.66391348"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Maths GCSE AC","202054","70.71501067"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Maths GCSE OTHL","206107","72.13348266"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 EM GCSE AC","175442","61.40132293"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 EM GCSE OTHL","182172","63.75669338"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 with EM","163056","57.06646134"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Engineering FSQ","x","x"
201617,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Maths FSQ","x","x"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","State sector cohort","408454","x"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2","324619","79.47504493"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 3","106173","25.99386957"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Engineering GCSE AC","328804","80.49964011"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Engineering GCSE OTHL","337380","82.59926454"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Maths GCSE AC","321834","78.7932056"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Maths GCSE OTHL","326128","79.84448677"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 EM GCSE AC","298104","72.98349386"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 EM GCSE OTHL","304912","74.65026662"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 with EM","285506","69.89918081"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Engineering FSQ","x","x"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Maths FSQ","x","x"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","State sector cohort","151755","x"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2","83320","54.90428651"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 3","12992","8.561167672"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Engineering GCSE AC","85979","56.65645284"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Engineering GCSE OTHL","90921","59.91301769"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Maths GCSE AC","80087","52.77387895"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Maths GCSE OTHL","82627","54.4476294"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 EM GCSE AC","68248","44.97248855"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 EM GCSE OTHL","71589","47.17406346"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 with EM","61109","40.26819545"
201617,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Engineering FSQ","x","x"
